CLIENTNUM,Customer_Age,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Churn_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
767687208,31,2,Unknown,Single,$80K - $120K,24,6,3,3,34516.0,1180,33336.0,0.801,2329,69,0.605,0.034,1,0,1.0,0.0,0.0,0.0
778728783,39,2,Unknown,Married,Less than $40K,19,5,3,1,3156.0,2095,1061.0,1.281,2739,56,0.75,0.664,0,0,1.0,0.0,0.0,0.0
713637783,44,3,Graduate,Married,Unknown,31,5,2,0,24936.0,2053,22883.0,0.716,1810,38,0.727,0.082,0,0,1.0,0.0,0.0,0.0
711929058,28,0,High School,Married,Unknown,21,5,3,5,25618.0,1209,24409.0,1.228,2157,49,1.882,0.047,1,0,1.0,0.0,0.0,0.0
721258158,65,1,Uneducated,Single,Unknown,51,3,3,5,11037.0,1491,9546.0,0.651,2429,63,0.75,0.135,0,0,1.0,0.0,0.0,0.0
786480183,50,2,Uneducated,Married,Unknown,44,6,2,5,16763.0,0,16763.0,0.88,3626,69,0.683,0.0,0,0,1.0,0.0,0.0,0.0
786566733,49,2,Unknown,Single,$80K - $120K,43,3,3,5,4939.0,1190,3749.0,0.557,3764,64,0.524,0.241,1,0,1.0,0.0,0.0,0.0
716624133,56,1,Unknown,Married,$80K - $120K,36,6,1,3,12786.0,1880,10906.0,0.702,1205,19,0.462,0.147,1,0,1.0,0.0,0.0,0.0
718476033,65,0,Uneducated,Single,Unknown,56,5,3,5,20130.0,2355,17775.0,0.716,2444,49,0.633,0.117,0,0,1.0,0.0,0.0,0.0
789158433,49,2,High School,Unknown,$40K - $60K,38,4,1,2,2497.0,1674,823.0,0.701,2922,53,0.963,0.67,0,0,1.0,0.0,0.0,0.0
788761608,26,0,High School,Single,Unknown,13,3,3,4,10286.0,2286,8000.0,0.671,2564,57,0.462,0.222,0,0,1.0,0.0,0.0,0.0
709916058,58,1,Unknown,Married,$60K - $80K,36,3,1,3,2347.0,2163,184.0,0.615,1631,40,0.29,0.922,1,0,1.0,0.0,0.0,0.0
789804933,29,2,Uneducated,Single,Unknown,18,4,1,2,23125.0,1236,21889.0,0.995,2536,69,0.865,0.053,0,0,1.0,0.0,0.0,0.0
780070833,58,2,Unknown,Married,Less than $40K,43,6,2,2,3034.0,2517,517.0,0.63,1617,29,1.417,0.83,0,0,1.0,0.0,0.0,0.0
718215033,54,3,Unknown,Married,Less than $40K,36,6,2,4,2556.0,2260,296.0,0.487,1401,30,0.579,0.884,0,0,1.0,0.0,0.0,0.0
717207408,39,1,Uneducated,Single,Unknown,34,4,1,2,12512.0,666,11846.0,0.914,2995,60,0.875,0.053,0,0,1.0,0.0,0.0,0.0
715499808,63,0,Unknown,Married,Less than $40K,36,4,1,4,3552.0,2517,1035.0,0.465,1342,26,1.0,0.709,0,0,1.0,0.0,0.0,0.0
773364483,45,4,Doctorate,Unknown,Unknown,39,4,1,2,34516.0,1298,33218.0,0.757,1906,39,0.773,0.038,0,0,0.0,0.0,0.0,1.0
710528583,26,0,Unknown,Single,$40K - $60K,16,6,2,4,1612.0,835,777.0,0.588,2148,40,0.379,0.518,0,0,1.0,0.0,0.0,0.0
719976558,47,2,Graduate,Unknown,$60K - $80K,34,3,2,4,4249.0,1562,2687.0,0.773,1881,49,0.815,0.368,1,0,1.0,0.0,0.0,0.0
718824783,50,2,Unknown,Single,$60K - $80K,41,6,1,3,2966.0,1433,1533.0,0.49,1986,50,0.613,0.483,1,0,1.0,0.0,0.0,0.0
720424608,56,1,Unknown,Married,Unknown,36,6,3,2,24073.0,1084,22989.0,0.847,1341,37,1.176,0.045,0,0,1.0,0.0,0.0,0.0
708900408,52,1,Graduate,Single,Unknown,35,3,2,4,13169.0,1499,11670.0,0.603,4370,83,0.537,0.114,0,0,1.0,0.0,0.0,0.0
788269158,35,2,Graduate,Single,Unknown,27,4,3,0,3280.0,1806,1474.0,0.963,2534,78,0.95,0.551,0,0,1.0,0.0,0.0,0.0
711906033,48,3,Graduate,Unknown,Less than $40K,36,4,2,2,6182.0,1131,5051.0,0.566,3546,63,0.615,0.183,0,0,1.0,0.0,0.0,0.0
715421058,51,1,Unknown,Married,$60K - $80K,36,3,2,4,22224.0,979,21245.0,1.255,3346,69,1.156,0.044,1,0,1.0,0.0,0.0,0.0
797166633,47,2,Unknown,Single,$80K - $120K,41,6,2,4,10606.0,1713,8893.0,0.899,2694,61,0.906,0.162,1,0,1.0,0.0,0.0,0.0
712847208,47,3,Graduate,Unknown,$40K - $60K,36,5,2,3,5369.0,1854,3515.0,0.959,1898,50,0.786,0.345,0,0,1.0,0.0,0.0,0.0
721475133,54,1,Doctorate,Single,Unknown,36,6,3,4,26053.0,829,25224.0,0.669,2768,70,0.628,0.032,0,0,1.0,0.0,0.0,0.0
713997183,34,2,Unknown,Single,Less than $40K,36,3,3,2,2791.0,2160,631.0,0.825,2214,56,0.6,0.774,0,0,1.0,0.0,0.0,0.0
809620833,35,3,Unknown,Single,Unknown,30,3,3,2,9293.0,0,9293.0,0.897,2314,59,1.034,0.0,0,0,1.0,0.0,0.0,0.0
716112933,39,3,Graduate,Married,Unknown,36,3,2,3,1575.0,592,983.0,0.236,644,15,0.154,0.376,0,1,1.0,0.0,0.0,0.0
720113433,61,0,Unknown,Single,$60K - $80K,48,3,2,4,20803.0,1446,19357.0,0.736,2073,43,0.654,0.07,1,0,1.0,0.0,0.0,0.0
717233058,34,4,Unknown,Married,$40K - $60K,26,3,2,4,5540.0,1240,4300.0,0.843,1524,31,0.824,0.224,1,0,1.0,0.0,0.0,0.0
787488108,48,1,High School,Married,Unknown,36,6,4,4,14228.0,1953,12275.0,0.651,1970,51,0.645,0.137,0,0,1.0,0.0,0.0,0.0
806256333,41,4,Graduate,Unknown,$60K - $80K,36,2,3,5,1438.3,312,1126.3,0.657,1786,26,0.733,0.217,1,1,1.0,0.0,0.0,0.0
713763633,54,2,Graduate,Married,Unknown,46,5,3,2,3014.0,794,2220.0,0.5,1488,30,0.579,0.263,0,0,1.0,0.0,0.0,0.0
710942358,47,4,Unknown,Single,$40K - $60K,36,3,3,3,5762.0,1890,3872.0,0.938,3814,88,0.66,0.328,1,0,1.0,0.0,0.0,0.0
779474958,35,3,Unknown,Single,Less than $40K,17,6,1,1,2956.0,1823,1133.0,0.969,2144,58,0.812,0.617,0,0,1.0,0.0,0.0,0.0
713292933,36,3,Graduate,Single,Unknown,36,5,2,2,10566.0,726,9840.0,0.893,2156,64,1.207,0.069,0,0,1.0,0.0,0.0,0.0
714542058,53,1,Graduate,Unknown,$60K - $80K,44,5,2,1,26365.0,680,25685.0,0.498,3411,68,0.789,0.026,1,0,0.0,0.0,0.0,1.0
788776908,47,1,Unknown,Unknown,$80K - $120K,28,6,1,4,2797.0,1802,995.0,0.675,3525,63,0.75,0.644,1,0,1.0,0.0,0.0,0.0
716378658,55,2,Unknown,Married,Less than $40K,36,5,2,3,2629.0,1476,1153.0,0.537,1725,41,0.414,0.561,0,0,1.0,0.0,0.0,0.0
788784258,60,2,High School,Married,Unknown,41,5,2,4,3007.0,1664,1343.0,0.34,1475,31,0.632,0.553,1,0,1.0,0.0,0.0,0.0
716068683,28,0,Uneducated,Single,Unknown,36,3,3,3,16766.0,1535,15231.0,1.042,3093,77,0.878,0.092,1,0,1.0,0.0,0.0,0.0
778844433,49,5,Unknown,Single,$80K - $120K,30,3,2,1,20895.0,1808,19087.0,0.572,3210,65,0.667,0.087,1,0,1.0,0.0,0.0,0.0
720693033,33,1,Unknown,Married,$60K - $80K,36,1,3,4,8925.0,168,8757.0,0.447,741,10,0.429,0.019,1,1,1.0,0.0,0.0,0.0
712784058,45,2,High School,Single,Unknown,36,6,4,3,17156.0,2517,14639.0,0.717,1142,33,0.32,0.147,0,1,1.0,0.0,0.0,0.0
717261708,53,1,Unknown,Married,$80K - $120K,36,4,2,3,13457.0,1248,12209.0,0.512,1548,41,0.519,0.093,1,0,1.0,0.0,0.0,0.0
803665983,52,0,Unknown,Married,$60K - $80K,46,3,2,4,2742.0,2184,558.0,0.592,3829,72,0.532,0.796,1,0,1.0,0.0,0.0,0.0
815838633,34,1,Unknown,Married,$60K - $80K,29,3,2,3,3890.0,2286,1604.0,0.633,1889,51,0.457,0.588,1,0,1.0,0.0,0.0,0.0
779484408,37,1,Unknown,Married,$60K - $80K,19,6,1,2,18951.0,1243,17708.0,1.148,2874,58,0.657,0.066,1,0,1.0,0.0,0.0,0.0
710416533,58,3,Unknown,Single,$40K - $60K,52,4,1,1,1454.0,888,566.0,1.19,3060,56,0.647,0.611,0,0,1.0,0.0,0.0,0.0
817197333,26,1,Uneducated,Single,Unknown,13,6,2,3,12007.0,956,11051.0,0.832,2678,50,0.471,0.08,0,0,1.0,0.0,0.0,0.0
772935108,47,1,Unknown,Single,$80K - $120K,38,3,2,3,34516.0,802,33714.0,0.899,1823,27,0.8,0.023,1,0,0.0,0.0,0.0,1.0
710325258,52,1,Unknown,Married,$80K - $120K,36,6,1,0,34516.0,1847,32669.0,0.527,3284,65,0.477,0.054,1,0,0.0,0.0,0.0,1.0
710545158,42,3,Unknown,Single,$120K +,36,6,3,2,15108.0,0,15108.0,1.015,3738,68,0.744,0.0,1,0,1.0,0.0,0.0,0.0
712816833,56,0,High School,Married,Unknown,48,4,1,2,4203.0,1965,2238.0,0.441,1425,32,0.778,0.468,0,0,1.0,0.0,0.0,0.0
814829583,42,3,Unknown,Single,Less than $40K,37,6,1,3,6453.0,0,6453.0,0.76,4822,74,0.609,0.0,0,0,1.0,0.0,0.0,0.0
818034558,44,2,Unknown,Unknown,$60K - $80K,39,5,3,3,22075.0,1506,20569.0,0.794,2337,40,0.818,0.068,1,0,1.0,0.0,0.0,0.0
720854358,27,0,Unknown,Married,$40K - $60K,14,4,1,4,3823.0,2130,1693.0,0.371,2026,49,0.441,0.557,1,0,1.0,0.0,0.0,0.0
709126833,42,3,Graduate,Unknown,$120K +,36,3,2,1,21670.0,2183,19487.0,0.995,4121,81,0.761,0.101,1,0,1.0,0.0,0.0,0.0
802666083,48,2,Uneducated,Unknown,Less than $40K,42,3,2,2,2055.0,0,2055.0,1.064,3656,63,0.75,0.0,0,0,1.0,0.0,0.0,0.0
715322958,43,3,Unknown,Married,Unknown,36,4,2,1,6971.0,1506,5465.0,0.57,3575,67,0.675,0.216,0,0,1.0,0.0,0.0,0.0
715352883,49,2,Post-Graduate,Single,Unknown,36,3,3,2,24904.0,0,24904.0,0.636,5176,71,0.479,0.0,0,0,1.0,0.0,0.0,0.0
715720083,47,5,Unknown,Single,$80K - $120K,39,6,2,3,13241.0,0,13241.0,1.002,3157,76,0.551,0.0,1,0,1.0,0.0,0.0,0.0
708104658,46,1,Graduate,Unknown,$40K - $60K,36,4,3,2,1438.3,890,548.3,1.143,2928,48,1.4,0.619,1,0,1.0,0.0,0.0,0.0
718016808,62,0,Unknown,Married,Less than $40K,55,3,1,0,2064.0,1282,782.0,0.455,1475,27,0.929,0.621,0,0,1.0,0.0,0.0,0.0
721284258,53,2,Unknown,Married,$80K - $120K,44,4,1,3,7181.0,2517,4664.0,0.545,1636,39,0.56,0.351,1,0,1.0,0.0,0.0,0.0
720620058,41,4,High School,Unknown,$80K - $120K,36,4,3,2,23124.0,1746,21378.0,0.807,1959,50,0.724,0.076,1,0,1.0,0.0,0.0,0.0
819169683,34,2,Unknown,Married,$40K - $60K,29,3,2,2,3436.0,1650,1786.0,0.788,1972,37,0.947,0.48,1,0,1.0,0.0,0.0,0.0
709757583,35,0,Unknown,Married,$120K +,36,5,2,1,3176.0,1510,1666.0,0.885,2074,48,0.92,0.475,1,0,1.0,0.0,0.0,0.0
789307833,44,4,Graduate,Unknown,$120K +,34,5,3,3,8874.0,1590,7284.0,0.698,1849,56,0.647,0.179,1,0,1.0,0.0,0.0,0.0
718368333,26,0,Graduate,Unknown,Less than $40K,13,6,1,2,5713.0,789,4924.0,0.678,3323,61,0.525,0.138,1,0,1.0,0.0,0.0,0.0
758521983,33,1,Unknown,Married,$80K - $120K,26,3,2,2,9819.0,1200,8619.0,0.602,2198,40,0.538,0.122,1,0,1.0,0.0,0.0,0.0
712589658,45,4,Uneducated,Unknown,Less than $40K,30,5,2,2,13131.0,1965,11166.0,0.695,1795,37,0.48,0.15,0,0,0.0,0.0,0.0,1.0
710133858,40,1,Graduate,Unknown,Less than $40K,30,5,1,1,7554.0,1848,5706.0,0.767,4150,64,0.524,0.245,0,0,1.0,0.0,0.0,0.0
821163408,41,3,Unknown,Married,$80K - $120K,37,5,3,3,16954.0,1588,15366.0,0.878,3411,60,0.875,0.094,1,0,1.0,0.0,0.0,0.0
718949433,42,3,Graduate,Single,Unknown,31,3,2,2,34516.0,919,33597.0,0.919,3415,79,0.756,0.027,0,0,0.0,0.0,0.0,1.0
751227183,36,2,Unknown,Single,$80K - $120K,29,3,3,5,5346.0,1539,3807.0,0.777,2283,51,0.889,0.288,1,0,1.0,0.0,0.0,0.0
716331408,52,4,Unknown,Married,Less than $40K,36,1,4,5,2143.0,0,2143.0,0.853,1353,36,0.333,0.0,0,1,1.0,0.0,0.0,0.0
774172158,29,1,Unknown,Single,$60K - $80K,19,3,1,2,23507.0,1990,21517.0,0.631,2650,65,0.912,0.085,1,0,1.0,0.0,0.0,0.0
712851108,51,3,High School,Married,Unknown,31,5,1,5,15340.0,2331,13009.0,0.565,2965,51,0.594,0.152,0,0,1.0,0.0,0.0,0.0
754671558,50,3,Unknown,Single,Less than $40K,43,6,1,4,2999.0,1958,1041.0,0.611,2073,48,0.714,0.653,0,0,1.0,0.0,0.0,0.0
771032658,54,3,Unknown,Married,$80K - $120K,41,3,3,2,10448.0,1569,8879.0,0.482,1604,39,0.444,0.15,1,0,1.0,0.0,0.0,0.0
709826058,49,2,Unknown,Married,$80K - $120K,36,3,1,1,34516.0,2435,32081.0,0.732,1805,34,0.619,0.071,1,0,1.0,0.0,0.0,0.0
735008958,42,5,Unknown,Married,$60K - $80K,35,6,3,2,13650.0,1253,12397.0,0.743,1703,53,0.71,0.092,1,0,1.0,0.0,0.0,0.0
716375883,53,3,Uneducated,Married,Unknown,36,6,2,2,2447.0,1558,889.0,0.511,1716,38,0.462,0.637,0,0,1.0,0.0,0.0,0.0
770952933,53,1,Unknown,Married,Less than $40K,40,4,2,4,2383.0,1938,445.0,0.597,1616,37,0.682,0.813,0,0,1.0,0.0,0.0,0.0
755365233,34,1,Graduate,Unknown,$60K - $80K,27,5,2,4,19900.0,1581,18319.0,0.838,3948,96,0.846,0.079,1,0,1.0,0.0,0.0,0.0
715105908,28,0,Graduate,Single,Unknown,15,3,3,3,32024.0,1232,30792.0,1.04,2507,64,0.882,0.038,0,0,0.0,0.0,0.0,1.0
720000708,32,0,Graduate,Married,Unknown,26,3,3,2,2172.0,1381,791.0,1.145,2945,69,0.408,0.636,0,0,1.0,0.0,0.0,0.0
710607408,37,3,High School,Single,Unknown,28,3,1,4,18570.0,1524,17046.0,1.385,3999,96,0.846,0.082,0,0,1.0,0.0,0.0,0.0
720430083,65,0,High School,Unknown,Less than $40K,36,3,3,2,2107.0,1008,1099.0,0.953,3913,67,0.523,0.478,1,0,1.0,0.0,0.0,0.0
751381458,43,3,Graduate,Married,Unknown,36,3,3,4,27175.0,775,26400.0,0.543,3814,72,0.8,0.029,0,0,1.0,0.0,0.0,0.0
711023508,55,1,Graduate,Married,Unknown,43,5,4,2,3161.0,1389,1772.0,0.307,1547,30,0.429,0.439,0,0,1.0,0.0,0.0,0.0
711368283,39,2,Unknown,Married,$80K - $120K,27,3,3,2,34516.0,1629,32887.0,1.078,3448,53,1.038,0.047,1,0,1.0,0.0,0.0,0.0
807275733,27,0,Post-Graduate,Single,Unknown,22,5,2,2,7130.0,873,6257.0,0.53,2498,37,0.321,0.122,1,0,1.0,0.0,0.0,0.0
708231183,30,1,Uneducated,Single,Unknown,22,5,3,4,12539.0,910,11629.0,0.856,2643,72,0.674,0.073,1,0,1.0,0.0,0.0,0.0
714247458,56,4,Uneducated,Single,Unknown,46,6,2,2,8037.0,2276,5761.0,0.406,3271,71,0.543,0.283,0,0,1.0,0.0,0.0,0.0
780416433,38,2,Unknown,Married,Less than $40K,25,4,1,3,8740.0,734,8006.0,1.072,2169,38,0.652,0.084,1,0,1.0,0.0,0.0,0.0
708132783,47,3,Uneducated,Single,Unknown,42,6,2,2,16411.0,1179,15232.0,0.849,3929,71,0.732,0.072,0,0,1.0,0.0,0.0,0.0
713426358,28,0,Graduate,Married,Unknown,36,3,2,3,5685.0,0,5685.0,1.334,2395,62,1.0,0.0,0,0,1.0,0.0,0.0,0.0
767587833,44,3,Unknown,Single,$120K +,37,3,1,5,3650.0,2512,1138.0,0.739,4599,75,0.471,0.688,1,0,1.0,0.0,0.0,0.0
716154258,48,4,Doctorate,Unknown,$60K - $80K,38,3,2,2,32658.0,1482,31176.0,0.941,2023,37,0.542,0.045,1,0,0.0,0.0,0.0,1.0
767333808,50,2,Graduate,Unknown,Less than $40K,43,5,3,4,3424.0,0,3424.0,0.765,4929,74,0.574,0.0,0,0,1.0,0.0,0.0,0.0
721385433,64,0,Unknown,Married,Less than $40K,51,3,3,4,2787.0,1201,1586.0,0.372,1662,39,0.625,0.431,1,0,1.0,0.0,0.0,0.0
794293908,36,3,Graduate,Single,Unknown,30,3,2,3,8696.0,1482,7214.0,1.002,2847,67,0.971,0.17,0,0,1.0,0.0,0.0,0.0
710799783,35,2,Unknown,Married,$120K +,36,4,3,4,15202.0,1779,13423.0,1.392,3143,60,0.579,0.117,1,0,1.0,0.0,0.0,0.0
778456983,38,2,Unknown,Single,Less than $40K,23,5,3,3,2222.0,1205,1017.0,0.395,1823,49,0.361,0.542,0,0,1.0,0.0,0.0,0.0
772401933,36,1,Unknown,Single,Less than $40K,26,3,3,2,2517.0,0,2517.0,0.946,3569,62,0.771,0.0,0,0,1.0,0.0,0.0,0.0
715468083,40,2,Doctorate,Married,Unknown,36,3,2,4,34516.0,1686,32830.0,0.562,3146,66,0.65,0.049,0,0,0.0,0.0,0.0,1.0
807161508,26,1,Unknown,Single,Less than $40K,20,6,3,2,2590.0,1748,842.0,0.626,2804,52,0.486,0.675,1,0,1.0,0.0,0.0,0.0
804820233,38,2,Unknown,Single,$80K - $120K,33,6,3,2,11777.0,1781,9996.0,0.565,2763,62,0.879,0.151,1,0,1.0,0.0,0.0,0.0
712401033,36,1,Unknown,Single,Less than $40K,23,4,3,1,1438.3,928,510.3,0.851,2186,59,0.686,0.645,1,0,1.0,0.0,0.0,0.0
771212508,34,2,Unknown,Single,Less than $40K,21,6,3,4,6131.0,1270,4861.0,0.913,2825,93,0.824,0.207,0,0,1.0,0.0,0.0,0.0
715698633,40,2,Unknown,Married,Less than $40K,36,3,1,1,5093.0,2376,2717.0,0.822,2341,57,0.541,0.467,0,0,1.0,0.0,0.0,0.0
720016308,62,1,Unknown,Single,Less than $40K,54,4,2,2,1927.0,1319,608.0,0.672,4199,77,0.75,0.684,0,0,1.0,0.0,0.0,0.0
712443558,39,1,Graduate,Single,Unknown,36,6,1,1,22125.0,0,22125.0,0.645,1994,57,0.727,0.0,0,0,1.0,0.0,0.0,0.0
787504158,36,0,Unknown,Married,Less than $40K,24,4,3,2,2570.0,2230,340.0,0.686,1755,42,0.448,0.868,0,0,1.0,0.0,0.0,0.0
824168808,31,1,Graduate,Single,Unknown,27,4,6,3,3647.0,1480,2167.0,0.76,2271,60,0.364,0.406,0,0,1.0,0.0,0.0,0.0
712936908,36,3,Unknown,Single,$60K - $80K,36,3,1,1,11684.0,1786,9898.0,0.806,2969,88,0.796,0.153,1,0,1.0,0.0,0.0,0.0
771725808,43,3,Uneducated,Unknown,$80K - $120K,31,5,1,4,28700.0,769,27931.0,0.901,3395,71,0.578,0.027,1,0,1.0,0.0,0.0,0.0
780686358,41,3,Unknown,Married,$60K - $80K,30,3,1,1,2888.0,1676,1212.0,0.534,3798,58,0.812,0.58,1,0,1.0,0.0,0.0,0.0
714392808,51,3,Unknown,Married,$80K - $120K,43,3,4,5,13933.0,1019,12914.0,0.875,3504,62,0.771,0.073,1,0,1.0,0.0,0.0,0.0
737944908,58,2,Unknown,Married,$60K - $80K,51,4,2,2,14976.0,1463,13513.0,0.635,1599,36,0.565,0.098,1,0,1.0,0.0,0.0,0.0
719902908,51,3,Unknown,Married,$80K - $120K,36,3,3,3,5130.0,0,5130.0,0.407,1434,31,0.292,0.0,1,1,1.0,0.0,0.0,0.0
771682533,43,3,Unknown,Married,Less than $40K,31,4,3,2,5702.0,0,5702.0,0.773,3928,75,0.744,0.0,0,0,1.0,0.0,0.0,0.0
708704433,36,3,High School,Single,Unknown,23,6,3,4,2804.0,2090,714.0,1.248,2812,77,1.081,0.745,0,0,1.0,0.0,0.0,0.0
717914808,65,1,High School,Single,Unknown,36,4,3,5,4465.0,703,3762.0,1.026,4044,66,0.65,0.157,1,0,1.0,0.0,0.0,0.0
714436383,44,4,Graduate,Unknown,$80K - $120K,34,4,3,2,26856.0,0,26856.0,0.581,4222,75,0.471,0.0,1,0,1.0,0.0,0.0,0.0
709163358,41,5,Unknown,Single,$60K - $80K,32,2,3,4,34516.0,2517,31999.0,0.465,1727,35,0.458,0.073,1,1,0.0,1.0,0.0,0.0
827643858,45,2,Unknown,Single,Less than $40K,41,6,2,2,5596.0,0,5596.0,0.833,3212,64,0.422,0.0,0,0,1.0,0.0,0.0,0.0
716896833,51,1,Unknown,Single,$80K - $120K,38,3,1,4,11373.0,1319,10054.0,0.693,1976,35,0.75,0.116,1,0,1.0,0.0,0.0,0.0
719836083,54,4,Unknown,Married,$60K - $80K,36,3,4,2,7477.0,1752,5725.0,0.294,1543,34,0.172,0.234,1,0,1.0,0.0,0.0,0.0
718682883,41,2,Unknown,Single,$80K - $120K,34,3,3,1,19110.0,2449,16661.0,1.0,4478,76,0.727,0.128,1,0,1.0,0.0,0.0,0.0
771503958,49,2,Unknown,Single,$40K - $60K,37,5,1,3,2993.0,1265,1728.0,0.579,4089,72,0.674,0.423,1,0,1.0,0.0,0.0,0.0
712737108,48,4,High School,Married,Unknown,36,4,1,2,21416.0,0,21416.0,0.702,4221,75,0.923,0.0,0,0,1.0,0.0,0.0,0.0
710703708,46,4,Unknown,Single,$40K - $60K,35,6,3,2,16985.0,968,16017.0,0.455,2961,56,0.647,0.057,0,0,0.0,0.0,0.0,1.0
780704358,34,3,Post-Graduate,Unknown,$60K - $80K,23,4,3,0,27710.0,0,27710.0,0.777,4014,73,0.659,0.0,1,0,0.0,0.0,0.0,1.0
718318383,49,1,High School,Unknown,$60K - $80K,36,6,3,4,2645.0,1499,1146.0,0.67,4251,69,0.533,0.567,1,0,1.0,0.0,0.0,0.0
720084183,46,3,Unknown,Single,$120K +,34,5,2,4,16284.0,0,16284.0,0.889,3018,75,0.5,0.0,1,0,1.0,0.0,0.0,0.0
719963433,37,3,Unknown,Single,Unknown,29,3,2,2,8318.0,1945,6373.0,1.487,3676,77,1.139,0.234,0,0,1.0,0.0,0.0,0.0
708139833,40,3,Graduate,Unknown,$60K - $80K,30,4,2,3,6391.0,0,6391.0,0.632,2323,44,0.419,0.0,1,1,1.0,0.0,0.0,0.0
712019883,43,4,Unknown,Unknown,Unknown,34,5,3,3,12778.0,1528,11250.0,0.777,3337,69,0.769,0.12,0,0,1.0,0.0,0.0,0.0
718345233,45,2,Graduate,Unknown,Less than $40K,35,6,3,3,3240.0,2517,723.0,0.636,1904,41,0.519,0.777,0,0,1.0,0.0,0.0,0.0
779524833,51,1,Unknown,Single,$80K - $120K,34,4,3,3,3554.0,1563,1991.0,0.893,3640,59,0.735,0.44,1,0,1.0,0.0,0.0,0.0
715563558,50,1,Unknown,Married,$120K +,40,3,3,2,7522.0,1057,6465.0,1.197,2533,62,1.138,0.141,1,0,1.0,0.0,0.0,0.0
716578158,39,1,Unknown,Married,Less than $40K,29,6,2,5,2722.0,1592,1130.0,1.319,3205,49,0.633,0.585,0,0,1.0,0.0,0.0,0.0
708911508,50,2,Unknown,Married,Less than $40K,39,3,3,2,2046.0,0,2046.0,0.936,3446,71,0.578,0.0,0,0,1.0,0.0,0.0,0.0
717332733,47,4,Unknown,Single,$80K - $120K,37,5,2,4,34516.0,0,34516.0,1.06,2851,80,0.739,0.0,1,0,0.0,0.0,0.0,1.0
771073908,62,0,Unknown,Married,$40K - $60K,48,4,1,2,1438.3,0,1438.3,0.425,1406,27,0.5,0.0,1,0,1.0,0.0,0.0,0.0
720411183,34,1,High School,Single,Unknown,22,6,1,0,10253.0,1857,8396.0,1.193,3042,66,0.941,0.181,0,0,1.0,0.0,0.0,0.0
708147108,26,0,Graduate,Single,Unknown,36,6,1,3,21084.0,2517,18567.0,0.763,2309,71,0.543,0.119,1,0,1.0,0.0,0.0,0.0
708563433,65,0,High School,Single,Unknown,56,3,6,3,5894.0,477,5417.0,1.015,1616,32,0.455,0.081,0,1,1.0,0.0,0.0,0.0
772277508,65,1,Unknown,Single,Less than $40K,54,4,2,2,2209.0,0,2209.0,1.299,3292,52,0.857,0.0,0,0,1.0,0.0,0.0,0.0
786087633,60,0,Unknown,Married,$60K - $80K,54,4,1,0,2759.0,2501,258.0,0.505,1650,34,0.7,0.906,1,0,1.0,0.0,0.0,0.0
738627708,49,2,Unknown,Single,Unknown,41,5,3,4,5984.0,0,5984.0,0.551,1838,42,0.556,0.0,0,1,1.0,0.0,0.0,0.0
719527833,45,4,High School,Unknown,Unknown,36,6,3,3,23000.0,1097,21903.0,1.095,3886,70,0.667,0.048,0,0,1.0,0.0,0.0,0.0
713110908,30,1,Unknown,Married,Less than $40K,13,3,6,5,2607.0,1966,641.0,0.65,1719,45,0.607,0.754,1,0,1.0,0.0,0.0,0.0
721179708,48,2,Unknown,Married,Less than $40K,37,4,2,3,5758.0,0,5758.0,0.433,4422,76,0.407,0.0,0,0,1.0,0.0,0.0,0.0
711443808,46,2,Unknown,Single,$60K - $80K,37,6,1,1,2695.0,1657,1038.0,0.813,4068,53,0.963,0.615,1,0,1.0,0.0,0.0,0.0
713642133,45,4,Unknown,Married,$40K - $60K,30,6,3,3,1892.0,1049,843.0,1.122,4558,60,1.609,0.554,1,0,1.0,0.0,0.0,0.0
714670533,47,3,Unknown,Single,$80K - $120K,37,3,1,5,24580.0,2517,22063.0,0.509,3069,62,0.771,0.102,1,0,1.0,0.0,0.0,0.0
772758783,43,1,Unknown,Married,$80K - $120K,33,5,1,5,21165.0,735,20430.0,0.624,3343,60,0.667,0.035,1,0,1.0,0.0,0.0,0.0
716878533,55,2,Unknown,Married,$80K - $120K,46,4,1,1,10979.0,1889,9090.0,0.475,1425,33,0.5,0.172,1,0,1.0,0.0,0.0,0.0
821755233,40,2,Unknown,Married,Unknown,28,5,5,2,14999.0,1123,13876.0,0.539,3441,69,0.468,0.075,0,0,1.0,0.0,0.0,0.0
714318033,50,4,Unknown,Married,$60K - $80K,36,5,1,4,10226.0,1638,8588.0,1.053,3321,57,1.036,0.16,1,0,1.0,0.0,0.0,0.0
716219808,49,3,Graduate,Unknown,$60K - $80K,36,5,2,3,15942.0,0,15942.0,0.723,1742,41,0.323,0.0,1,0,1.0,0.0,0.0,0.0
716645883,47,2,Unknown,Unknown,$60K - $80K,36,3,2,2,13867.0,0,13867.0,0.659,4297,68,0.744,0.0,1,0,1.0,0.0,0.0,0.0
