CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Churn_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K
788728608,-1.5375894798545844,0,-2.871067620384079,3,3,2,0.07351478488528526,0.5538339292808899,0.0716541593022919,0.827,0.05997552019583843,0.20155038759689922,0.714,0.36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
717190533,0.33357038345253087,4,0.008964512845950725,6,3,2,0.34765718293593567,0.26261422328168454,0.35563410888650654,0.725,0.042950929119839776,0.17054263565891473,0.778,0.051,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
716580033,0.832546347001095,3,0.008964512845950725,3,1,3,0.596767610807281,0.7135478744537147,0.5614985657578304,1.182,0.07577612106375876,0.3798449612403101,1.107,0.085,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
711644508,-1.5375894798545844,2,0.008964512845950725,3,2,0,0.3248019058157006,0.4513309495431069,0.3199663894764292,0.753,0.0993101146099922,0.4108527131782945,0.5,0.093,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
714334383,0.9572903378882359,2,0.7602772432537845,6,2,0,0.06483824449704786,0.0,0.10372902964100485,1.088,0.030877934794703462,0.13953488372093023,1.545,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
720611058,-0.7891255345317383,3,-1.1180045827657998,4,2,3,0.47100312294990276,0.0,0.493002636687625,0.69,0.05786135529097586,0.28682170542635654,0.621,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
713845083,-0.6643815436445972,4,0.008964512845950725,6,2,3,0.08358199028348406,1.0,0.04876423376698636,0.771,0.05446756425948593,0.2558139534883721,0.536,0.599,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
713756508,-0.040661589208892186,3,0.008964512845950725,5,1,3,0.08388430876391045,0.39610647596344856,0.09309535537333759,0.668,0.0419494825859575,0.15503875968992248,0.667,0.237,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
735565158,-0.040661589208892186,4,-0.36669185235796614,6,2,2,0.6079533945830575,0.46881207787048074,0.5900675107930345,0.52,0.05964170468454434,0.21705426356589144,0.652,0.055,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
717180633,1.581010292323941,1,0.008964512845950725,4,2,2,0.03158321165014497,0.545093365117203,0.03210384492799815,1.642,0.0664292867475242,0.19379844961240308,0.458,0.553,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
717295683,0.45831437433967187,0,0.259402089648562,5,2,2,0.06111972718780328,0.7473182359952324,0.04566395271347029,0.622,0.05763881161677979,0.19379844961240308,1.059,0.544,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
710070183,0.832546347001095,1,0.008964512845950725,3,2,2,0.03557381559177331,0.7040127135478744,0.024338654999565383,0.611,0.050573049961054856,0.21705426356589144,0.357,0.678,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
789605658,-0.5396375527574563,1,-0.1162542755553549,4,3,2,0.046759599367549746,0.9356376638855781,0.018167067481818445,0.602,0.030877934794703462,0.1317829457364341,0.588,0.789,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
710045058,-0.040661589208892186,5,-0.9927857943644943,5,1,3,0.5247855806177576,0.8573698847834724,0.48202126734853534,0.446,0.04751307444085902,0.23255813953488372,0.538,0.115,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
710164683,-1.6623334707417254,1,-1.744098524772328,3,1,3,0.04295038651417723,1.0,0.009822385767681744,1.254,0.09663959051963947,0.20155038759689922,0.636,0.88,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
710802258,-0.040661589208892186,2,0.259402089648562,4,3,0,0.04382711010741377,0.8919348430671434,0.018543737142526006,0.772,0.03343718704795816,0.12403100775193798,0.368,0.777,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
721036233,1.8304982740982232,0,0.008964512845950725,4,3,3,0.23380404320735723,0.6225665474771553,0.2202648277460667,1.451,0.07377322799599421,0.248062015503876,0.75,0.171,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
710036508,-0.5396375527574563,5,-0.24147306395666054,5,3,2,0.3882585548571999,0.6034962256654748,0.3696867846898271,0.256,0.03638589073105597,0.19379844961240308,0.522,0.106,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
717776808,0.08408240167824883,4,0.3846208780498676,3,2,3,0.1788123116177969,0.576082638061184,0.1709500767826616,0.739,0.08317569823077779,0.3410852713178294,0.459,0.197,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
714906033,0.08408240167824883,2,0.008964512845950725,6,2,2,0.11206039113965,0.0,0.14898733810448236,0.693,0.05997552019583843,0.19379844961240308,0.944,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
714273708,0.832546347001095,4,0.008964512845950725,3,2,3,0.10020950670693551,0.9821215733015495,0.0660041143916785,1.274,0.0963614109268944,0.3023255813953488,0.815,0.52,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
721117533,-0.040661589208892186,3,-1.2432233711671055,3,3,3,0.022150875060841603,0.5633690901867302,0.021730941963897663,0.505,0.050350506286858804,0.2713178294573644,0.406,0.653,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
715374558,-2.5355414069517126,0,0.008964512845950725,5,2,3,0.08197970233722418,0.18116805721096543,0.1069452090516617,1.126,0.10976966729720708,0.49612403100775193,0.542,0.11,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
824807658,-0.1654055800960332,3,0.6350584548524789,6,3,3,0.23180874123654308,0.9841080651569328,0.19198562860371454,0.515,0.04055858462223211,0.17829457364341086,0.737,0.272,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
714940608,-1.2881014980803023,2,0.008964512845950725,3,3,2,0.03772027680280069,0.688518077075884,0.02752585982093704,0.706,0.08606876599532658,0.33333333333333337,0.71,0.645,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
717561108,0.7078023561139539,1,0.008964512845950725,4,3,2,1.0000000000000002,0.21811680572109654,0.984092950482427,0.78,0.06225659285634806,0.17054263565891473,0.778,0.016,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
717127083,-1.1633575071931614,3,-1.368442159568411,3,3,0,0.4105091950165822,0.688518077075884,0.3848115202966998,0.635,0.08712584844775788,0.37209302325581395,0.487,0.115,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
772460508,0.832546347001095,1,0.8854960316550902,3,1,2,0.09032369239699256,0.6078665077473182,0.08382348680207459,0.518,0.04011349727383999,0.186046511627907,0.214,0.346,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
720484908,2.3294742376467874,1,2.012465127266841,5,3,3,0.021667165492159378,0.0,0.0623533161417437,1.423,0.06370312673862245,0.1317829457364341,1.25,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
794664183,-1.0386135163060204,0,-2.119754889976245,3,1,3,0.05440825692233741,0.8526023043305523,0.03155332773157941,0.673,0.05513519528207411,0.2713178294573644,0.667,0.663,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
797488158,0.7078023561139539,2,1.261152396859007,5,3,0,0.38931666953869226,0.42947953913388953,0.38339176542172515,0.67,0.04467564259485925,0.20155038759689922,0.636,0.076,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
708543258,-1.2881014980803023,3,0.008964512845950725,5,3,2,0.03533196080743221,0.7469209376241558,0.020977602642482544,1.464,0.08540113497273841,0.22480620155038758,0.95,0.721,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
778706508,-0.41489356187031523,4,-1.4936609479697167,3,5,4,0.14489217811395594,0.0,0.18045374206820616,1.054,0.0521864915989763,0.15503875968992248,0.875,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
713650683,2.3294742376467874,0,2.5133402808720633,4,1,4,0.0500548708041974,0.9002781088597537,0.02390403616028743,0.724,0.060142427951485486,0.20930232558139536,0.321,0.732,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
772532208,0.5830583652268129,2,0.6350584548524789,2,2,3,0.1569546854829689,0.36392530790623756,0.1654738794077594,0.927,0.01847112495827306,0.10852713178294573,0.5,0.138,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
778929783,-0.7891255345317383,3,-1.744098524772328,2,2,3,0.014713840442352404,0.0,0.05568916060614841,0.672,0.015077333926783131,0.13953488372093023,0.75,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
712821333,1.7057542832110821,0,1.3863711852603127,3,3,3,0.24226896065929618,1.0,0.20085185292498478,0.73,0.07316123289195504,0.31007751937984496,0.613,0.266,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
721120008,-0.41489356187031523,2,-0.8675670059631887,6,3,2,0.021878788428457856,0.5470798569725864,0.022658128821023964,0.6,0.058139534883720936,0.14728682170542637,0.706,0.637,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
709633533,-1.9118214525160075,2,-2.2449736783775505,3,2,4,0.0,0.0,0.041587228001043086,1.561,0.12679425837320574,0.31007751937984496,1.083,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
710789058,1.082034328775377,1,0.7602772432537845,4,2,3,1.0000000000000002,0.5872069924513309,0.957175557036479,0.967,0.04439746300211417,0.24031007751937986,0.414,0.043,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
716174433,2.3294742376467874,1,2.262902704069452,3,3,3,0.04382711010741377,0.4505363528009535,0.05073450583837975,1.479,0.11010348280850116,0.3410852713178294,0.742,0.393,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
789886533,0.9572903378882359,1,1.0107148200563958,3,3,3,0.07584263718456846,0.6936829558998808,0.06368614724886275,0.478,0.033381551129409145,0.08527131782945738,0.4,0.442,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
721038408,-1.0386135163060204,2,-1.1180045827657998,4,1,2,0.011841814878301701,0.0,0.05293657462405471,0.736,0.06848781573383776,0.2558139534883721,0.654,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
713325108,-1.2881014980803023,2,-0.8675670059631887,5,3,3,0.1896655450651043,1.0,0.1504360675687422,0.676,0.07427395126293534,0.23255813953488372,0.739,0.326,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
708431433,-0.6643815436445972,3,-0.6171294291605774,3,3,2,0.3129207895349435,0.5641636869288836,0.3003505925303509,0.659,0.05302103037721152,0.17054263565891473,0.684,0.12,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
716996583,0.45831437433967187,3,0.13418330124725636,3,1,2,0.04942000199530198,0.7119586809694081,0.03702952510648162,1.099,0.06809836430399466,0.19379844961240308,1.188,0.583,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
718699683,0.20882639256538985,3,0.008964512845950725,6,2,2,1.0000000000000002,0.0,1.0,0.691,0.06804272838544564,0.3410852713178294,0.636,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
716604633,1.082034328775377,2,1.261152396859007,6,2,2,0.15982671104701962,0.8045292014302742,0.13609364587256975,0.604,0.07538666963391566,0.33333333333333337,0.767,0.301,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
713053383,-0.5396375527574563,3,0.008964512845950725,1,1,3,1.0000000000000002,0.310290027810886,0.9773708457682613,0.803,0.01908312006231223,0.015503875968992248,0.091,0.023,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
709979583,0.9572903378882359,3,1.261152396859007,3,1,3,1.0000000000000002,0.3392928088994835,0.9752557007504419,0.928,0.0828418827194837,0.3410852713178294,0.8,0.025,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
709380333,1.331522310549659,1,0.008964512845950725,6,2,3,0.6985582431668466,0.6893126738180373,0.6608234578274853,0.664,0.0645933014354067,0.2713178294573644,0.5,0.071,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
778574283,0.832546347001095,1,1.261152396859007,5,2,3,0.0,0.0,0.041587228001043086,0.743,0.08946255702681652,0.41860465116279066,0.455,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
789875883,-0.6643815436445972,4,-0.6171294291605774,5,1,2,0.031794834586443436,0.24910607866507747,0.053892736070466206,0.345,0.04901524424168244,0.2713178294573644,0.364,0.252,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
714661233,-0.9138695254188793,1,-1.4936609479697167,6,2,4,0.2610731701418176,1.0,0.21887404746037725,0.77,0.06782018471124958,0.32558139534883723,0.926,0.25,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
813915933,-0.1654055800960332,2,0.5098396664511733,3,3,2,0.024811277688593834,0.37902264600715135,0.03772491524932634,0.695,0.04912651607878046,0.19379844961240308,0.842,0.422,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
708358683,-0.040661589208892186,2,-0.1162542755553549,6,3,2,1.0000000000000002,0.49106078665077474,0.9641874076434966,0.549,0.06425948592411261,0.23255813953488372,0.667,0.036,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
824761458,0.9572903378882359,2,1.7620275504642295,4,2,3,0.24429449447815296,0.7691696464044497,0.21962738678179236,0.929,0.11010348280850116,0.4031007751937984,1.0,0.203,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
803595858,1.206778319662518,3,1.8872463388655352,5,2,1,0.0,0.0,0.041587228001043086,0.597,0.004673417158117279,0.031007751937984496,0.556,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
716198358,-1.6623334707417254,4,0.008964512845950725,4,2,3,0.028227476517412038,0.7497020262216925,0.013965752035464898,0.8,0.07466340269277846,0.34883720930232553,0.618,0.796,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
714173808,-0.29014957098317423,4,-0.24147306395666054,5,1,2,0.08391454061195308,0.49622566547477154,0.08582273346275317,0.542,0.0489039724045844,0.186046511627907,0.478,0.296,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
709465758,1.9552422649853642,1,2.137683915668146,3,1,3,0.0,0.0,0.041587228001043086,0.699,0.021809280071213976,0.1627906976744186,0.409,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
717364458,-1.2881014980803023,3,-1.2432233711671055,6,1,4,0.08745166683294184,0.5740961462058005,0.08353374090922262,1.07,0.08584622232113052,0.17829457364341086,1.75,0.334,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
710754933,1.8304982740982232,0,1.636808762062924,6,2,3,0.0,0.0,0.041587228001043086,0.94,0.018359853121175027,0.07751937984496124,0.818,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
718362783,-1.4128454889674433,2,-1.1180045827657998,3,2,3,0.3387387877633572,0.0,0.3662388085648886,0.393,0.015411149438077223,0.08527131782945738,0.167,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
708267858,2.3294742376467874,0,0.008964512845950725,5,2,3,0.14056902384385858,0.8522050059594756,0.11415988178367573,1.371,0.0883498386558362,0.32558139534883723,0.733,0.352,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
708856983,-1.2881014980803023,3,-1.1180045827657998,2,1,2,0.37592396085580315,0.0,0.40187755338568076,0.233,0.010237009013018803,0.06201550387596899,0.286,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
715588908,-0.5396375527574563,4,-0.49191064075927177,3,2,3,0.1426852532068433,0.0,0.1783385970503868,1.411,0.14587737843551796,0.43410852713178294,0.784,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
772674933,0.5830583652268129,1,0.6350584548524789,5,3,3,0.12696469222467102,0.3210170838299563,0.13986034247964535,0.781,0.08490041170579726,0.31007751937984496,0.613,0.143,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
720148983,0.9572903378882359,1,0.5098396664511733,5,2,4,0.022362497997140067,0.4545093365117203,0.029872801553037988,1.585,0.06754200511850451,0.28682170542635654,1.043,0.525,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
769732233,-0.7891255345317383,5,-0.24147306395666054,6,2,4,0.31754626228546723,0.6559396106475963,0.29809057456610555,0.598,0.031990653165683766,0.14728682170542637,0.208,0.138,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
713030958,1.331522310549659,2,1.0107148200563958,6,3,2,0.07484498619916138,0.0,0.11331961869440502,0.524,0.08089462557026816,0.3410852713178294,0.8,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
711320508,1.331522310549659,4,1.636808762062924,4,2,4,0.048361887313809616,0.5601907032181168,0.04708370758844494,0.644,0.06965617002336709,0.186046511627907,0.7,0.464,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
795795408,0.832546347001095,2,1.3863711852603127,3,1,3,0.12518101319015532,0.5653555820421137,0.12033146930142266,0.503,0.05585846222321131,0.28682170542635654,1.136,0.255,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
717904383,-0.7891255345317383,2,-0.6171294291605774,5,1,2,0.5216414684213232,0.8152562574493445,0.4820792165271058,0.5,0.055969734060309334,0.26356589147286824,0.63,0.11,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
714115533,-2.2860534251774305,0,-2.2449736783775505,5,1,3,0.04548986174975891,0.710766785856178,0.03334975226726162,1.271,0.11577834650050073,0.34883720930232553,0.897,0.608,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712475733,-1.0386135163060204,3,-0.9927857943644943,4,2,3,0.030132082944098297,0.7500993245927692,0.015762176571147105,0.922,0.07438522310003338,0.22480620155038758,0.696,0.775,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
718996758,-1.1633575071931614,2,-0.7423482175618831,5,2,2,0.019309081344833535,0.5530393325387366,0.019760669892504273,1.553,0.06225659285634806,0.20155038759689922,1.25,0.67,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
718301508,-0.6643815436445972,2,-0.7423482175618831,6,3,2,0.24154339630627283,0.7012316249503378,0.22194535392460812,0.587,0.05268721486591743,0.2558139534883721,0.593,0.187,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
714831033,0.9572903378882359,5,1.3863711852603127,4,1,3,0.13987369133887786,0.6865315852205006,0.12557586996204328,0.417,0.03360409480360521,0.1317829457364341,0.688,0.285,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
721265883,-2.5355414069517126,1,-2.871067620384079,3,3,2,0.022241570604969514,0.6015097338100914,0.019036305160374353,0.607,0.11127183709803048,0.26356589147286824,0.294,0.696,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
773448558,-0.040661589208892186,3,0.5098396664511733,6,3,3,0.06755911082088537,0.9106078665077473,0.039926984035001306,0.637,0.04156003115611438,0.186046511627907,0.545,0.624,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
712003083,1.082034328775377,1,0.008964512845950725,3,2,4,1.0000000000000002,0.8351211760031784,0.9390954133225162,0.912,0.0613107822410148,0.17829457364341086,0.737,0.061,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
754282908,0.45831437433967187,1,0.8854960316550902,3,1,3,0.05833839716788048,0.3353198251887167,0.07304493958798135,0.838,0.08412150884611105,0.3798449612403101,0.686,0.251,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
717412608,-1.0386135163060204,2,-0.9927857943644943,3,2,2,0.17494263506833913,0.0,0.20925448381769188,0.419,0.012684989429175477,0.046511627906976744,0.231,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
719412258,-0.9138695254188793,3,-0.7423482175618831,5,3,4,0.11378360647808042,0.32379817242749304,0.12702459942630312,1.108,0.058306442639367975,0.2945736434108527,0.778,0.157,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
717683583,-0.9138695254188793,3,0.008964512845950725,4,2,3,0.16599400804771797,0.6718315454906635,0.15168197490800567,0.534,0.048848336486035385,0.1317829457364341,0.929,0.244,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
820584408,0.33357038345253087,3,1.0107148200563958,3,3,2,0.08844931781834894,0.5987286452125546,0.08269347781995191,1.05,0.04907088016023145,0.21705426356589144,1.375,0.345,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
719392833,-0.1654055800960332,3,0.259402089648562,3,3,2,0.029073968262605936,0.6408422725466826,0.022716077999594356,0.629,0.04456437075776121,0.186046511627907,0.417,0.672,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
